,5m
,PD
simple,Q1,3.3339600563049316,273391
simple,Q2,2.269118309020996,265719
simple,Q3,2.19260573387146,273391
simple,Q4,2.8062572479248047,265719
simple,Q5,5.126701593399048,265719
simple,Q6,2.4019930362701416,16612
simple,Q7,3.6156325340270996,15972
simple,Q8,1.1788043975830078,16612
simple,Q9,0.6570472717285156,15972
simple,Q10,3.6810059547424316,15972
,5m
,DASK
42.72790002822876,273391
2.198577642440796,265719
2.2117247581481934,273391
2.169847249984741,265719
2.174851179122925,265719
2.147763729095459,16612
2.1555418968200684,15972
2.1468257904052734,16612
2.163133144378662,15972
2.156635284423828,15972
,5m
,WISIO PD
58.15265679359436,406807
0.0015380382537841797,0
0.0017387866973876953,0
0.0016205310821533203,0
0.0018808841705322266,0
0.0015594959259033203,0
0.001438140869140625,0
0.0017423629760742188,0
0.001462697982788086,0
0.0017633438110351562,0
,5m
,WISIO DASK
2.6102454662323,477063
0.0015556812286376953,0
0.0018656253814697266,0
0.0016660690307617188,0
0.0018115043640136719,0
0.0015764236450195312,0
0.0013911724090576172,0
0.001474142074584961,0
0.0013644695281982422,0
0.0015063285827636719,0
,5m
,PD
medium,Q1,53.24260377883911,273391
medium,Q2,5.340245723724365,265719
medium,Q3,3.4759793281555176,273391
medium,Q4,3.7678122520446777,265719
medium,Q5,2.643934488296509,273391
medium,Q6,2.381988048553467,265719
medium,Q7,1.8894827365875244,16612
medium,Q8,2.011796712875366,15972
medium,Q9,1.8688251972198486,16612
medium,Q10,1.66009521484375,15972
,5m
,DASK
2.4083759784698486,273391
2.4018936157226562,265719
2.2655014991760254,273391
2.2539401054382324,265719
2.286377191543579,273391
2.2819371223449707,265719
2.2140979766845703,16612
2.2193844318389893,15972
2.2346909046173096,16612
2.2036654949188232,15972
,5m
,WISIO PD
4.214521408081055,444042
0.0045888423919677734,0
0.004958629608154297,0
0.004638671875,0
0.004389524459838867,0
0.004057884216308594,0
0.0037364959716796875,0
0.003567934036254883,0
0.0040435791015625,0
0.0035355091094970703,0
,5m
,WISIO DASK
2.535785436630249,514578
0.004996299743652344,0
0.0052890777587890625,0
0.005020618438720703,0
0.0045430660247802734,0
0.004446506500244141,0
0.003816843032836914,0
0.0035605430603027344,0
0.003849506378173828,0
0.0034987926483154297,0
,5m
,PD
hard,Q1,8.092190027236938,40024292
hard,Q2,4.826745510101318,40023652
hard,Q3,4.576582908630371,40000256
hard,Q4,3.7837002277374268,40000240
hard,Q5,3.659843683242798,40000128
hard,Q6,4.221754789352417,40000120
hard,Q7,3.5658864974975586,40000256
hard,Q8,3.782235860824585,40000240
hard,Q9,3.579000234603882,40000128
hard,Q10,3.5245862007141113,40000120
,5m
,DASK
6.140918731689453,42202980
5.398540019989014,42202340
4.9962005615234375,41609568
5.112337350845337,41609552
5.7766053676605225,43989760
5.2383949756622314,43989752
5.441540479660034,41609568
4.6816956996917725,41609552
5.1732587814331055,43989760
4.631605863571167,43989752
,5m
,WISIO PD
4.285682678222656,2478456
0.03236961364746094,0
0.03153657913208008,0
0.030717849731445312,0
0.03211164474487305,0
0.03174877166748047,0
0.01445317268371582,0
0.013706207275390625,0
0.014216184616088867,0
0.013807535171508789,0
,5m
,WISIO DASK
2.5924952030181885,2478456
0.03403449058532715,0
0.03247404098510742,0
0.03154420852661133,0
0.03239941596984863,0
0.033272743225097656,0
0.014277458190917969,0
0.013933897018432617,0
0.014159917831420898,0
0.013710498809814453,0
