,cm1
,PD
simple,Q1,0.008026123046875,121266
simple,Q2,0.006671905517578125,118166
simple,Q3,0.006063938140869141,121266
simple,Q4,0.00589299201965332,118166
simple,Q5,0.006114959716796875,118166
simple,Q6,0.004789590835571289,125610
simple,Q7,0.00445103645324707,120490
simple,Q8,0.0047380924224853516,125610
simple,Q9,0.004251241683959961,120490
simple,Q10,0.004655599594116211,120490
,cm1
,DASK
0.05640983581542969,121266
0.04876828193664551,118166
0.051065921783447266,121266
0.05258941650390625,118166
0.05104708671569824,118166
0.04964017868041992,125610
0.048981666564941406,120490
0.049094438552856445,125610
0.048926591873168945,120490
0.05178546905517578,120490
,cm1
,WISIO PD
0.021745681762695312,372888
0.001806020736694336,0
0.0018916130065917969,0
0.0017240047454833984,0
0.0019021034240722656,0
0.001886129379272461,0
0.0017337799072265625,0
0.001882791519165039,0
0.001615762710571289,0
0.0019309520721435547,0
,cm1
,WISIO DASK
0.06699013710021973,372888
0.0017154216766357422,0
0.0019183158874511719,0
0.0016164779663085938,0
0.0019211769104003906,0
0.0018644332885742188,0
0.0016269683837890625,0
0.0019350051879882812,0
0.0016200542449951172,0
0.0019106864929199219,0
,cm1
,PD
medium,Q1,0.012382030487060547,121266
medium,Q2,0.011405229568481445,118166
medium,Q3,0.008562803268432617,121266
medium,Q4,0.008007526397705078,118166
medium,Q5,0.008283853530883789,121266
medium,Q6,0.007745265960693359,118166
medium,Q7,0.007566928863525391,125610
medium,Q8,0.006970643997192383,120490
medium,Q9,0.007464885711669922,125610
medium,Q10,0.006512165069580078,120490
,cm1
,DASK
0.06052279472351074,121266
0.06013894081115723,118166
0.059523820877075195,121266
0.0575861930847168,118166
0.058008670806884766,121266
0.05757260322570801,118166
0.05817294120788574,125610
0.0557253360748291,120490
0.057358503341674805,125610
0.05675148963928223,120490
,cm1
,WISIO PD
0.021982431411743164,347757
0.004508256912231445,0
0.004127025604248047,0
0.003850698471069336,0
0.0039713382720947266,0
0.0035881996154785156,0
0.004435539245605469,0
0.0042722225189208984,0
0.004067897796630859,0
0.00384521484375,0
,cm1
,WISIO DASK
0.06696081161499023,347757
0.004566669464111328,0
0.004149198532104492,0
0.0036945343017578125,0
0.003913164138793945,0
0.0035581588745117188,0
0.0044612884521484375,0
0.0041675567626953125,0
0.004070281982421875,0
0.0036954879760742188,0
,cm1
,PD
hard,Q1,0.04027533531188965,406754
hard,Q2,0.03879070281982422,401634
hard,Q3,0.027724027633666992,219896
hard,Q4,0.028337717056274414,219884
hard,Q5,0.02745342254638672,219832
hard,Q6,0.050000905990600586,219824
hard,Q7,0.02997136116027832,219896
hard,Q8,0.030037879943847656,219884
hard,Q9,0.030157804489135742,219832
hard,Q10,0.029389619827270508,219824
,cm1
,DASK
0.1557919979095459,430954
0.1536421775817871,425834
0.10911393165588379,226528
0.10709095001220703,226516
0.10962080955505371,222336
0.10690045356750488,222328
0.12675714492797852,226528
0.12487626075744629,226516
0.12476205825805664,222336
0.1251366138458252,222328
,cm1
,WISIO PD
0.04836010932922363,1596043
0.027279376983642578,0
0.01757526397705078,0
0.017271757125854492,0
0.017331361770629883,0
0.0167691707611084,0
0.02165365219116211,0
0.021636962890625,0
0.021315336227416992,0
0.02402472496032715,0
,cm1
,WISIO DASK
0.09829258918762207,1596043
0.027945756912231445,0
0.017611265182495117,0
0.01685953140258789,0
0.01807236671447754,0
0.017596006393432617,0
0.021237850189208984,0
0.020322799682617188,0
0.02173161506652832,0
0.020465612411499023,0
